"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.inactive_id","Input.not_english_id","Input.personal_id","Input.brand_id","Input.travel_id","Input.beauty_id","Input.gastro_id","Input.politics_id","Input.style_id","Input.family_id","Input.sports_id","Input.health_id","Input.arts_id","Input.other_id","Input.user_id","Answer.category_all_arts","Answer.category_all_beauty","Answer.category_all_family","Answer.category_all_gastronomy","Answer.category_all_health","Answer.category_all_other","Answer.category_all_politics","Answer.category_all_sports","Answer.category_all_style","Answer.category_all_travel","Answer.category_most_index","Answer.classify_account","Answer.other_text","Approve","Reject"
"385MDVINFDZ7VOKEJWFC5EQUWF5JW7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","31JLPPHS2WERSL7HFS1HXXR43UDO3V","A24N3MXA2ILHA2","Submitted","Sat Oct 20 09:55:02 PDT 2018","Sat Oct 20 10:04:27 PDT 2018","Tue Oct 23 10:04:27 PDT 2018","","","","565","100% (1/1)","100% (1/1)","100% (1/1)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","966690333345091584","","","","","","","","","","","","non_english",""
"385MDVINFDZ7VOKEJWFC5EQUWF5JW7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","32RIADZISUOR89IEMNN9R7TBEJC4ST","A75NFL7PFMSC4","Submitted","Sat Oct 20 09:50:40 PDT 2018","Sat Oct 20 09:50:48 PDT 2018","Tue Oct 23 09:50:48 PDT 2018","","","","8","100% (52/52)","100% (52/52)","100% (52/52)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","966690333345091584","","","","","","","","","","","","personal",""
"385MDVINFDZ7VOKEJWFC5EQUWF5JW7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3LYA37P8IS7D5PQFWTOU8Z877HHBKQ","AQ3KPKZ6UIYPF","Submitted","Sat Oct 20 10:00:59 PDT 2018","Sat Oct 20 10:01:50 PDT 2018","Tue Oct 23 10:01:50 PDT 2018","","","","51","100% (18/18)","100% (18/18)","100% (18/18)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","966690333345091584","","","","","","category_other","","","","","other","promoting","Movie Critics, Blogger"
"3VIVIU06FLWFV16UXCOPKF93LY2MI7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3L2IS5HSFC2T9UKOTXX55HHZQXRUNT","A2UVJMJV1EOH9X","Submitted","Sat Oct 20 09:50:36 PDT 2018","Sat Oct 20 09:51:19 PDT 2018","Tue Oct 23 09:51:19 PDT 2018","","","","43","100% (95/95)","100% (95/95)","100% (90/90)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","912242330236620800","","","","","","category_other","","","","","other","promoting","socialist"
"3VIVIU06FLWFV16UXCOPKF93LY2MI7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3OONKJ5DKE3WVGBUULGNFGPGRLIBOZ","AR8O1107OAW4V","Submitted","Sat Oct 20 09:13:02 PDT 2018","Sat Oct 20 09:24:30 PDT 2018","Tue Oct 23 09:24:30 PDT 2018","","","","688","100% (16/16)","100% (16/16)","100% (16/16)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","912242330236620800","","","","","","","category_politics","","","","politics","promoting","{}"
"3VIVIU06FLWFV16UXCOPKF93LY2MI7","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3XLBSAQ9Z6WLS8MBJDFOQCAOS0ZZ7A","A75NFL7PFMSC4","Submitted","Sat Oct 20 09:39:00 PDT 2018","Sat Oct 20 09:39:36 PDT 2018","Tue Oct 23 09:39:36 PDT 2018","","","","36","100% (52/52)","100% (52/52)","100% (52/52)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","912242330236620800","","","","","","","","","","","","personal",""
"3XJOUITW8VBWPUKXJHUAFVVH6GFTQI","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3PJ71Z61R6MSBVPWQZ4GCEHIAB7914","AMA18W8F60Y2J","Submitted","Sat Oct 20 09:21:22 PDT 2018","Sat Oct 20 09:31:47 PDT 2018","Tue Oct 23 09:31:47 PDT 2018","","","","625","100% (27/27)","100% (27/27)","100% (27/27)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","946515668966486021","category_arts","","","","","","","","","category_travel","arts","promoting","{}"
"3XJOUITW8VBWPUKXJHUAFVVH6GFTQI","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3PPTZCWALS4VYQRQFCOUQ3RJXQTQZ1","A75NFL7PFMSC4","Submitted","Sat Oct 20 09:48:36 PDT 2018","Sat Oct 20 09:48:42 PDT 2018","Tue Oct 23 09:48:42 PDT 2018","","","","6","100% (52/52)","100% (52/52)","100% (52/52)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","946515668966486021","","","","","","","","","","","","personal",""
"3XJOUITW8VBWPUKXJHUAFVVH6GFTQI","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","3QBD8R3Z233CAHQLF66072JAHU6O4D","A24N3MXA2ILHA2","Submitted","Sat Oct 20 09:37:30 PDT 2018","Sat Oct 20 09:37:51 PDT 2018","Tue Oct 23 09:37:51 PDT 2018","","","","21","100% (1/1)","100% (1/1)","100% (1/1)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","946515668966486021","","","","","","","","","","","","non_english",""
"3EN4YVUOUDCMKOP4T1BY7X415HBJX0","3OSXIFYM571KN00T3E4YBSTF5OQGA3","Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization","$0.08","Sat Oct 20 09:06:14 PDT 2018","3","BatchId:3407364;OriginalHitTemplateId:920937340;","900","259200","Sat Oct 27 09:06:14 PDT 2018","","","34T446B1C2YU24BH60A70ZZGB480CD","AQ3KPKZ6UIYPF","Submitted","Sat Oct 20 09:40:17 PDT 2018","Sat Oct 20 09:40:36 PDT 2018","Tue Oct 23 09:40:36 PDT 2018","","","","19","100% (18/18)","100% (18/18)","100% (18/18)","1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL","1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd","1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS","1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r","11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx","16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg","1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89","1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1","13lIg99ukplqrelqPpYNnqvtLj38ymZgp","1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU","1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ","1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg","1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-","1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy","925563132466122752","","","","","","","","","","","","personal",""
